event_ts_utc,sku,state,old_price_gbp,new_price_gbp,write_status,write_error,final_ceiling_landed_gbp,hard_floor_gbp,reason_codes_json
2026-02-27T12:15:47Z,6V-EEC1-2S9Z,REGAIN,10.40,10.30,READ_ONLY_NO_WRITE,,18.95,9.50,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_ELIGIBILITY"",""CEILING_RULE_INPUTS_MISSING"",""PHASE_BEHAVIOR_SKIPPED_EXCLUDED"",""LIVE_WRITES_DISABLED""]"
2026-02-27T12:19:57Z,0G-JB6S-PN34,REGAIN,10.30,10.25,NO_WRITE_REQUIRED,,18.95,9.50,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_ELIGIBILITY"",""CEILING_RULE_INPUTS_MISSING"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED""]"
2026-02-27T12:19:57Z,ZZ-NOT-COHORT,REGAIN,10.30,10.30,NO_WRITE_REQUIRED,,18.95,9.50,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_ELIGIBILITY"",""CEILING_RULE_INPUTS_MISSING"",""PHASE_BEHAVIOR_SKIPPED_NOT_IN_COHORT"",""PHASE_LIVE_WRITE_BLOCKED_NOT_IN_COHORT""]"
2026-02-27T12:19:57Z,6V-EEC1-2S9Z,REGAIN,10.30,10.30,NO_WRITE_REQUIRED,,18.95,9.50,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_ELIGIBILITY"",""CEILING_RULE_INPUTS_MISSING"",""PHASE_BEHAVIOR_SKIPPED_EXCLUDED"",""PHASE_LIVE_WRITE_BLOCKED_EXCLUDED""]"
2026-02-27T12:19:57Z,0R-GRRH-W0Z9,REGAIN,10.30,10.25,READ_ONLY_NO_WRITE,,18.95,9.50,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_ELIGIBILITY"",""CEILING_RULE_INPUTS_MISSING"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_BLOCKED_WRITER_MODE"",""WRITER_LOCK_BLOCK""]"
2026-02-27T12:19:57Z,2G-AYBQ-TUQG,REGAIN,10.30,10.25,READ_ONLY_NO_WRITE,,18.95,9.50,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_ELIGIBILITY"",""CEILING_RULE_INPUTS_MISSING"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_BLOCKED_FLAG_OFF"",""LIVE_WRITES_DISABLED""]"
2026-02-27T12:24:11Z,0G-JB6S-PN34,REGAIN,10.60,10.25,WRITE_REJECTED,demo_noop,18.95,9.50,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_ELIGIBILITY"",""CEILING_RULE_INPUTS_MISSING"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED""]"
2026-02-27T12:24:11Z,ZZ-NOT-COHORT,REGAIN,10.60,10.30,READ_ONLY_NO_WRITE,,18.95,9.50,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_ELIGIBILITY"",""CEILING_RULE_INPUTS_MISSING"",""PHASE_BEHAVIOR_SKIPPED_NOT_IN_COHORT"",""PHASE_LIVE_WRITE_BLOCKED_NOT_IN_COHORT"",""LIVE_WRITES_DISABLED""]"
2026-02-27T12:24:11Z,6V-EEC1-2S9Z,REGAIN,10.60,10.30,READ_ONLY_NO_WRITE,,18.95,9.50,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_ELIGIBILITY"",""CEILING_RULE_INPUTS_MISSING"",""PHASE_BEHAVIOR_SKIPPED_EXCLUDED"",""PHASE_LIVE_WRITE_BLOCKED_EXCLUDED"",""LIVE_WRITES_DISABLED""]"
2026-02-27T12:24:11Z,0R-GRRH-W0Z9,REGAIN,10.60,10.25,READ_ONLY_NO_WRITE,,18.95,9.50,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_ELIGIBILITY"",""CEILING_RULE_INPUTS_MISSING"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_BLOCKED_WRITER_MODE"",""WRITER_LOCK_BLOCK""]"
2026-02-27T12:24:11Z,2G-AYBQ-TUQG,REGAIN,10.60,10.25,READ_ONLY_NO_WRITE,,18.95,9.50,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_ELIGIBILITY"",""CEILING_RULE_INPUTS_MISSING"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_BLOCKED_FLAG_OFF"",""LIVE_WRITES_DISABLED""]"
